earnings_date,name,short_float,symbol,datetime,url
2022-03-21,"VNET Group, Inc.",3.43,VNET,2022-01-10,https://finance.yahoo.com/quote/VNET/
2022-02-22,"Vertiv Holdings, LLC",2.17,VRT,2022-01-10,https://finance.yahoo.com/quote/VRT/
2022-02-02,"ViaSat, Inc.",8.97,VSAT,2022-01-10,https://finance.yahoo.com/quote/VSAT/
2022-03-29,Vasta Platform Limited,0.26,VSTA,2022-01-10,https://finance.yahoo.com/quote/VSTA/
2022-03-01,"Vroom, Inc.",14.35,VRM,2022-01-10,https://finance.yahoo.com/quote/VRM/
2022-02-22,Venator Materials PLC,0.27,VNTR,2022-01-10,https://finance.yahoo.com/quote/VNTR/
2022-02-14,Vulcan Materials Company (Holdi,1.31,VMC,2022-01-10,https://finance.yahoo.com/quote/VMC/
2022-02-23,"Vaxart, Inc. - Common Stock",16.79,VXRT,2022-01-10,https://finance.yahoo.com/quote/VXRT/
2022-03-16,"Verastem, Inc.",3.73,VSTM,2022-01-10,https://finance.yahoo.com/quote/VSTM/
2022-02-07,"Vishay Intertechnology, Inc.",5.53,VSH,2022-01-10,https://finance.yahoo.com/quote/VSH/
2021-11-09,Verona Pharma plc,0.22,VRNA,2022-01-10,https://finance.yahoo.com/quote/VRNA/
2022-02-02,Vista Outdoor Inc.,4.89,VSTO,2022-01-10,https://finance.yahoo.com/quote/VSTO/
2022-02-22,vTv Therapeutics Inc.,2.7,VTVT,2022-01-10,https://finance.yahoo.com/quote/VTVT/
2022-02-23,Verso Corporation,2.42,VRS,2022-01-10,https://finance.yahoo.com/quote/VRS/
2022-02-16,"Ventas, Inc.",2.43,VTR,2022-01-10,https://finance.yahoo.com/quote/VTR/
2022-02-22,"Vivint Smart Home, Inc.",1.11,VVNT,2022-01-10,https://finance.yahoo.com/quote/VVNT/
2022-01-25,Verizon Communications Inc.,1.59,VZ,2022-01-10,https://finance.yahoo.com/quote/VZ/
2022-02-23,"Voyager Therapeutics, Inc.",2.98,VYGR,2022-01-10,https://finance.yahoo.com/quote/VYGR/
2022-02-16,Westinghouse Air Brake Technolo,2.4,WAB,2022-01-10,https://finance.yahoo.com/quote/WAB/
2022-02-23,Energous Corporation,9.88,WATT,2022-01-10,https://finance.yahoo.com/quote/WATT/
2022-03-02,"ViewRay, Inc.",4.46,VRAY,2022-01-10,https://finance.yahoo.com/quote/VRAY/
2022-03-22,"Winnebago Industries, Inc.",11.33,WGO,2022-01-10,https://finance.yahoo.com/quote/WGO/
2022-02-03,"WEC Energy Group, Inc.",0.84,WEC,2022-01-10,https://finance.yahoo.com/quote/WEC/
2022-01-19,Western Alliance Bancorporation,1.59,WAL,2022-01-10,https://finance.yahoo.com/quote/WAL/
2022-02-08,Westwood Holdings Group Inc,0.17,WHG,2022-01-10,https://finance.yahoo.com/quote/WHG/
